question,answer,level
"( 연의 ) 기령이 ""나를 죽이려 하느냐"" 고 물어도, ""그럼 유비를 죽이려 하느냐"" 고 물어도 아니라고 대답한 사람의 이름은?",여포,hard
"( 연의 ) 혼자 장락궁으로 들어간 하진이 가덕전의 문까지 갔을 때, _____하고 장양이 하진을 에워쌌으며, 매복해있던 도부수들이 하진을 죽였다.",단규,hard
"( 연의 ) 유수구의 싸움에서 조조는 손권에게 조공을 받기로 약속받고 허도로 돌아왔는데, 이 때 조조를 위왕으로 세우는 움직임을 반대하다가, 조조의 명령으로 옥에 갇혀 매를 맞아 죽은 사람의 이름은?",최염,very hard
"( 연의 ) 어떻게 도술을 배웠느냐는 조조의 질문에, 좌자는 ""서천 가주 아미산에서 ___년간 도를 닦다가 벼락맞아 깨진 바위에서 둔갑천서라는 책 세 권을 얻었다"" 고 대답했다.",30,super hard
( 사서 ) 호진의 자는 ㅁㅁ이다.,문재,very hard
"( 연의 ) 하후무가 장안에서 병력을 모으고 있는데, ㅁㅁ의 대장 한덕이 서강에서 불러모은 8만의 병력을 이끌고 4명의 아들과 함께 찾아왔다.",서량,super hard
( 연의 ) 왕쌍은 눈이 ㅁ색이고 얼굴이 검으며 곰의 허리와 호랑이의 등을 가지고 있었다.,황,super hard
"( 연의, 사서 공통 ) 손유의 자는 ㅁㅁ이다.",중이,very hard
"( 연의 ) 신탐과 신의는 군량과 마초 등이 아직 준비되지 않아서 약속된 날짜에 거사하지 못하겠다고 보고했는데, 이를 믿고 의심하지 않은 사람의 이름은?",맹달,hard
( 사서 ) 이각의 자는 ㅁㅁ이다.,치연,very hard
"( 연의, 사서 공통 ) 유비가 원소에게 의탁하고 있을 때, 군을 일으켜 조조를 공격하는 것을 반대하여 원소에 의해 감옥에 갇힌 사람의 이름은?",전풍,hard
( 연의 ) 개산대부를 들고 싸움을 걸어서 장익과 겨루어 승리한 사람의 이름은?,서질,very hard
"( 연의 ) 진궁은 ""빙례를 치르고 나서 혼례를 치르기까지 기간이 각기 다른데, 제후는 ___분의 1년"" 이라고 여포에게 말했다.",2,very hard
"( 연의 ) 감녕을 얻은 손권이 다시 황조를 공격했을 때, 여몽이 전부의 선봉이 된 이 전투에서 손권군의 대도독에 임명되어 수륙의 모든 군사를 다스리게 된 사람의 이름은?",주유,hard
"( 연의, 사서 공통 ) 장수는 유표와 연합하여 ___군에서 세력을 다지고 조홍에게 승리했다.",남양,super hard
( 연의 ) 자신의 후임이 되어 육구를 지키는 임무를 육손에게 맡기라고 손권에게 건의한 사람의 이름은?,여몽,hard
"( 연의, 사서 공통 ) 동탁은 양주 ___군 사람이다.",농서,very hard
"( 연의 ) 조식은 형제를 식물인 ㅁ으로 비유한 시를 지었고, 조비도 눈물을 흘렸다.",콩,very hard
"( 연의 ) 곽회는 사로잡혀 온 미당에게 ㅁ나라가 당신을 충의지사라고 생각한다고 말하며, ""지금은 어찌 촉나라를 돕느냐"" 고 따졌다.",위,hard
"( 연의, 사서 공통 ) 마초가 조조에게 패해 도망친 뒤 이민족과 손을 잡고 서량의 여러 고을을 빼앗았을 때, 기성에서 항전하다가 구원군이 오지 않아 마초에게 항복했지만, 마초에게 죽임을 당한 양주자사의 이름은?",위강,very hard
"( 연의 ) 조조가 죽은 뒤, 허저는 조비의 명령에 따라 3천의 병력을 이끌고 ___현으로 가서, 조식, 정의, 정이를 잡아왔다.",임치,super hard
"( 연의, 사서 공통 ) 위나라는 등애의 활약으로 ㅁ나라를 멸망시켰다.",촉,hard
"( 연의 ) 곽회와 손례는 ㅁ을 버리고 달아났는데, 장포는 그런 그들을 추격하다가 넘어져 머리가 깨지는 중상을 입었다.",말,very hard
"( 연의, 사서 공통 ) 손책은 ㅁㅁ환왕으로 추존되었다.",장사,very hard
"( 연의, 사서 공통 ) 제갈량이 마지막으로 위나라 정벌에 나섰을 때, 사마의는 위수의 ㅁ쪽에 주둔하며 촉한군과 대치했다.",남,super hard
"( 연의, 사서 공통 ) 복황후가 죽은 이후, 그 뒤를 이어 헌제의 황후가 된 사람의 성은 ___씨이다.",조,hard
"( 연의, 사서 공통 ) 손책은 _____의 수하들 중 항복하여 종군하기를 원하는 사람들을 받아주었다.",유요,hard
"( 연의 ) 반하의 전투 직후, ___군에 주둔하던 원술은 원소에게 말 천 필을 달라고 했지만 거절당했다.",남양,very hard
"( 연의 ) 제갈탄이 오나라 군대와 연합해서 출진했다는 소식을 들은 사마소는, 장사 _____하고 황문시랑 종회와 상의했다.",배수,super hard
"( 연의 ) 조조는 하후돈, _____, 전위를 선봉으로 삼고 도겸이 다스리는 서주를 공격하러 갔다.",우금,very hard
"( 연의 ) 한수는 조조에게 항복의 뜻을 전한 뒤, 부하들과 마초를 어떻게 처리할지 의논했는데, 마초도 낌새를 알아차리고 한수의 막사 안으로 들어가다가 ""일을 지체하면 안된다"" 라고 말하는 _____의 말을 듣고는 크게 노하여 뛰어들었다.",양추,very hard
"( 연의 ) ""음평은 왕평이 이미 점령했고, 무도는 강유가 이미 점령했으며, 저 앞 멀지 않은 곳에 촉나라 군대가 있다"" 는 보고를 받자, ""이미 성을 점령했는데도 촉나라 군대가 성 밖에 있는 것을 보면, 속임수가 있을테니 속히 후퇴하자"" 고 말한 사람의 이름은?",손례,very hard
"( 연의, 사서 공통 ) 동작대는 ㅁ하의 물가에 세워졌다.",장,super hard
"( 연의, 사서 공통 ) 등애와 종회가 촉한을 공격했을 때, 손이과 함께 면중으로 진군한 오나라의 신하의 이름은?",정봉,super hard
"( 연의, 사서 공통 ) 유비는 ""악이 작다고 행하지 말고, 선이 작다고 행하지 않는 일이 없어야 한다"" 며 ""나는 ㅁ이 부족하니 나를 볻받지 말라"" 는 유언을 유선에게 남겼다.",덕,super hard
"( 연의 ) 유비는 유장의 항복을 받고 촉을 평정했을 때, 관우에게 ㅁㅁ 500근과 은 1000근과 5천만 전과 촉에서 나는 비단 1000 필을 보냈다.",황금,very hard
"( 연의, 사서 공통 ) 유비는 어린 시절에 생계를 꾸리기 위해 ㅁㅁㅁ와 짚신을 짜서 팔았다.",돗자리,medium
"( 연의, 사서 공통 ) 문앙의 형제의 이름은?",문호,hard
"( 연의, 사서 공통 ) 잃어버린 자신의 소의 행방을 _____의 점괘를 통해 알아낸 노파는, 자신이 살고 있는 곳의 관리인 유빈에게 고해 범인들을 잡아들였다.",관로,very hard
"( 연의 ) ㅁㅁ와 유마를 몇 개 빼앗겼다는 보고를 들은 제갈량은, 웃으며 ""그렇게 되기를 기다렸다"" 고 말했다.",목우,very hard
"( 연의 ) ""모반을 성공시키면 당신은 한조 재흥의 일등 공신이나, 사마의를 조심하라"" 는 글을 받은 맹달은, ""_____에 대해 의심과 걱정이 많다는 평가가 있던데, 이 글을 보니 정말 그렇다"" 고 말하고는 답장을 써서 보냈다.",제갈량,hard
"( 연의 ) 동작대의 준공을 경축하는 자리에서 활쏘기 시합이 열렸는데, 조휴, _____, 조홍, 장합, 하후연, 서황의 순으로 활을 쏘았다.",문빙,very hard
"( 연의, 사서 공통 ) 옹주자사였을 때 등애와 종회의 촉한 정벌에 참여하여 강유의 퇴로를 끊는 임무를 맡았으나, 강유가 옹주를 공격하려는 움직임을 보이자 이에 속아 길을 열어주고 말았으며, 이후 종회와 합류하였지만 종회에게 자신의 병력을 강탈당하고 수도로 압송당한 사람의 이름은?",제갈서,very hard
"( 연의, 사서 공통 ) 정기의 아버지인 정기의 출신지는 익주 ___군이다.",파서,super hard
"( 연의 ) ""삼대성 중 객성은 배나 밝은데 주성은 어둡고 흐리니, 이것으로 내 수명을 알 수 있다"" 고 강유에게 말한 사람의 이름은?",제갈량,hard
"( 연의 ) 만총과 조인이 지키는 번성이 관우에게 공격받자, 조조는 우금에게 ㅁㅁㅁㅁ이라는 관직을 내리고 조인을 도우러 가도록 했다.",정남장군,super hard
"( 연의 ) 장사, 영릉, 계양을 손권에게 내어주라는 유비의 편지를 가지고 온 제갈근에게, 장수가 밖에 있을 때는 주군의 명령도 받지 못할 때가 있다고 말하며 땅을 돌려주지 않은 사람의 이름은?",관우,hard
"( 연의, 사서 공통 ) 강유는 위나라 정벌에 반대하는 장익과 함께 위나라 정벌에 나섰는데, 당시 위나라의 옹주자사 왕경과 ㅁㅁ장군 진태가 맞섰다.",정서,super hard
"( 연의 ) 꿈에 관우가 나타나서 군대를 일으켜 자신의 원한을 갚아달라 고 했다는 유비의 이야기를 듣고는, ""유비가 관우를 많이 생각하고 있기에 그런 꿈을 꾼 것"" 이라고 말해준 사람의 이름은?",제갈량,very hard
"( 연의, 사서 공통 ) 조조의 거병 초기부터 함께 하여 각지에서 활약하였으며, 키는 작지만 담력이 뛰어났고, 손권이 합비를 공격해오자 장료, 이전 등과 함께 격퇴한 사람의 이름은?",악진,medium
"( 연의 ) 조조는 ""네가 관우와 친했으니 이번 기회에 그의 원수를 갚으려는 것이다"" 라고 _____에게 말했다.",화타,very hard
"( 연의, 사서 공통 ) 하태후의 작은 오빠의 이름은?",하묘,very hard
"( 연의 ) 강유는 등애의 계략에 빠졌다고 판단하여 퇴각하며, 하후패와 _____도 적도성을 포기하고 물러나게 했으며, 종제로 가서 주둔했다.",장익,very hard
"( 연의, 사서 공통 ) 광릉태수를 지낸 장초의 출신지는 연주 ___국이다.",동평,very hard
"( 연의, 사서 공통 ) 감택의 출신지는 회계군 ___현이다.",산음,super hard
"( 연의 ) 제갈량은 남만의 반란을 진압하기 위해 장완을 ㅁㅁ으로, 비의를 장사로, 동궐과 번건을 연사로, 조운과 위연을 대장으로, 왕평과 장익을 부장으로 삼고 서천의 장수 수십 명과 함께 50만의 병력으로 출병했다.",참군,super hard
"( 연의 ) 황조가 죽은 뒤, 유표는 ""_____의 목을 베어 유비에게 보내려 했으나 주위의 만류로 그만두었다"" 고 유비에게 말했다.",채모,hard
"( 연의 ) 적벽의 전투에서, 조조는 수군의 지휘를 맡겼던 채모와 장윤을 처형했는데, 그 후임으로 모개와 함께 수군을 맡게 된 사람의 이름은?",우금,hard
"( 연의 ) 한 달 동안 비가 와서 원정군이 움직이지 못하자, 회군하자는 의견을 접한 조진은 ""제갈량의 추격이 있으면 어떻게 하느냐"" 고 질문했는데, 사마의는 ""먼저 ___개의 갈래로 군사들을 매복시켜서 뒤를 막도록 해야 물러날 수 있을 것"" 이라고 대답했다.",2,very hard
"( 연의, 사서 공통 ) 12월 갑자일에, ㅁㅁ 사마부는 조환의 손을 잡고 울면서 ""저는 죽을 때까지 위나라의 신하"" 라고 말했다.",태부,super hard
"( 연의, 사서 공통 ) 촉한이 남만을 정벌하려 할때, 마속은 ""적들이 먼 거리와 험한 지형을 믿고 불복한지 오래이며, 무력으로 정벌하더라도 곧 다시 반란을 일으킬 것이니, 그들의 마음을 얻어야 한다"" 고 _____에게 조언했다.",제갈량,hard
"( 연의, 사서 공통 ) 조상이 죽은 뒤, 정서ㅁㅁ 하후현은 낙양으로 오라는 요구를 받았다.",장군,very hard
"( 연의 ) 제갈량은 ""군사 49명을 데리고 와서 ㅁ색 깃발을 들게 하여 막사 밖에 둘러 세워라"" 라고 강유에게 말했다.",흑,very hard
"( 연의, 사서 공통 ) 관도의 전투에서 오소가 조조군에게 습격당하자, 원소는 ""오소를 구원하는 대신 조조의 본진을 급습하자"" 는 _____의 진언을 따랐다.",곽도,hard
"( 연의 ) 맹달은 ""모반을 성공시키면 당신은 한조 재흥의 일등 공신이나, 조예가 사마의에게 낙양과 완성의 병력을 지휘하도록 했다고 하니 극도로 조심해서 일을 진행하라"" 는 _____의 편지를 받았다.",제갈량,hard
( 연의 ) 헌제의 황후인 조씨의 작은 할아버지의 이름은?,조덕,very hard
"( 연의, 사서 공통 ) 화흡의 출신지는 예주 ___군이다.",여남,super hard
"( 연의 ) 왕필은 김의의 집으로 달아나서 문을 두드렸는데, 문너머에서 ""왕필을 죽였느냐"" 고 물어보는 김의의 ㅁㅁ의 목소리가 들렸다.",아내,very hard
"( 연의 ) 관순은 원소를 암살하려 했으나, 성공하지 못하고 원소의 부하인 _____에게 죽었다.",문추,very hard
"( 연의 ) 초주가 ""최근 수만의 새 떼가 남쪽에서 날아와 한수에 빠져 죽었으며, 규성이 태백 쪽에 있고 성한 기운이 북쪽에 있어 위나라를 치는 일이 이롭지 못하고, 성도의 백성들이 밤에 ㅁ나무가 우는 소리를 들었다 하니, 가볍게 움직여서는 안 된다"" 고 말했지만, 제갈량의 위나라 정벌을 막지는 못했다.",잣,super hard
"( 연의, 사서 공통 ) 영제는 환관인 장양에게 ㅁㅁ에 해당하는 호칭까지 사용했다.",부친,hard
"( 연의 ) 왕랑이 죽은 날, 제갈량에게 ""위나라의 진영을 야습하라"" 는 명령을 듣고는, ""조진은 병법에 밝으니 대비를 하고 있을 것"" 이라고 말한 사람의 이름은?",위연,very hard
"( 연의 ) 초선이 ""가볍게 성을 나가지 말라"" 고 말하자, 하비성을 나가는 것을 포기한 사람의 이름은?",여포,hard
"( 연의 ) 왕평은 위연의 휘하 병사들을 향해 ""너희는 ㅁ천 사람들이니 가족과 친구들도 그곳에 있을 것이고, 승상께서 살아계실 때 너희를 박대하지 않았으니 역적을 도우면 안되며, 다들 고향으로 돌아가 기다리고 있어라"" 라고 외쳤다.",서,very hard
"( 연의 ) 사마의가 ""방금 제갈량을 50리나 추격했는데도 못 따라잡았는데, 어떻게 여기에 또 제갈량이 있을 수 있나"" 라며 놀란 순간, 오른쪽에서 북이 올리며 촉한군이 공격을 시작했는데, 그 안에도 사륜거와 머리를 풀어헤치고 칼을 들고 검은 옷을 입고 맨발인 ___명도 있었다.",24,super hard
"( 연의 ) 고패와 _____ 두 장수가 죽자, 방통은 그들이 데려온 병사들에게 ""너희를 길잡이로 삼아 부수관을 함락하려 하니 뜻대로 되면 너희에게 무거운 상을 내리겠다"" 고 말하여, 그 계획대로 실행되었다.",양회,hard
"( 연의 ) 자신을 배서라고 소개한 자가 안정성을 떠난지 이틀이 되지 않아 안정성에 도착한 이는, ""ㅁㅁ태수가 이미 출병했다"" 고 말했다.",천수,very hard
"( 연의, 사서 공통 ) 제갈량의 아들로, 산을 넘어 진군해 온 등애의 군대를 면죽에서 맞아 싸웠으며, 등충과 사찬의 공격을 격퇴하기도 하는 등 분전했으나 결국 패하여 죽은, 촉한의 신하의 이름은?",제갈첨,hard
"( 연의, 사서 공통 ) 김상은 ㅁㅁㅁㅁ를 지냈었다.",연주자사,super hard
"( 연의, 사서 공통 ) 설종의 출신주는 ㅁㅁ이다.",예주,super hard
"( 연의 ) 비바람이 부는 날에 부강의 둑을 터뜨려 황충과 위연의 군을 수몰시키려 했으나, 팽양의 충고를 들은 유비군의 대비로 인해 실패하고 사로잡힌 장수의 이름은?",냉포,hard
"( 연의 ) 허도에서 유비는 ""내가 일부러 큰 뜻이 없는 사람처럼 조조에게 보이기 위해, ㅁㅁ소리에 놀란 척을 했다"" 고 관우와 장비에게 말했다.",천둥,hard
( 사서 ) 강하팔준이었던 범강(원강)의 출신지는 발해군 ___후국이다.,중합,super hard
"( 연의, 사서 공통 ) 맹달의 출신지는 사례 ___이다.",우부풍,super hard
"( 연의, 사서 공통 ) 주흔의 동생이자 주우의 형으로, 원소의 편에 서서 예주에서 원술군과 싸웠으며 손견에게 패했던 사람의 이름은?",주앙,very hard
( 사서 ) 등양은 형주 ___군 사람이다.,남양,super hard
"( 연의, 사서 공통 ) 조조가 동승을 죽이고 유비를 치러 직접 서주로 출병하자, 전풍은 원소에게 조조의 뒤를 치도록 건의하였으나, 원소는 _____의 병을 이유로 군을 일으키지 않았다.",원상,hard
"( 연의 ) 장합과 대릉이 3만의 병력으로 추격에 나섰을 무렵, 촉한의 장수들이 밤에 모인 자리에서 왕평이 임무에 자원하자 ""왕평은 자기 몸을 던져 돌과 화살을 무릅쓰려하니 충신이다"" 라고 칭찬한 사람의 이름은?",제갈량,hard
"( 연의 ) 제갈량은 ""가정의 ㅁㅁ쪽에 열류성이 있으니, 당신은 그곳에 주둔하다가 가정이 위급해지면 지원하라"" 고 고상에게 말했다.",동북,super hard
"( 연의 ) 강하를 지키다가 유표가 위독하다는 말을 듣고 문병을 왔으나, 채모의 방해로 유표를 만나지 못하고 돌아간 사람의 이름은?",유기,hard
"( 연의 ) 제갈량은 ""위나라 병사로 꾸민 1천의 병력을 이끌고 오늘 밤 안으로 북원을 지나되, 적이 누구냐고 묻거든 군량을 수송하는 부대라고 대답하고 숨어들어 위나라 병사들을 죽이고 목우와 ㅁㅁ를 몰고 돌아오라"" 는 명령을 왕평에게 내렸다.",유마,very hard
"( 사서 ) 제갈량, 장완, _____, 동윤을 일컬어 촉의 사상 혹은 사영이라고 한다.",비의,hard
"( 연의 ) 유봉이 가맹관으로 지원을 온 날 밤, 황충이 ___경에 5천 명의 군사들을 이끌고 야습을 하자, 방심하여 대비를 하지 않고 있던 하후상과 한호는 갑옷도 못 입고 말안장도 못 얹은 채로 달아났다.",2,super hard
"( 연의, 사서 공통 ) 장합의 자는 ㅁㅁ이다.",준예,very hard
"( 연의, 사서 공통 ) 곽혁의 출신지는 예주 ___군이다.",영천,super hard
"( 연의, 사서 공통 ) 정이의 출신주는 ㅁㅁ이다.",예주,super hard
"( 연의, 사서 공통 ) ㅁㅁ교위 윤대목이 ""문흠에게는 모반할 마음이 없었는데, 다른 사람이 잘못 이끌어 상황이 이렇게 된 것이니, 그를 만나 설득해보겠다"" 고 말하자, 사마사는 이를 허락했다.",전중,super hard
"( 연의, 사서 공통 ) 유비는 장비를 서주에 남겨 지키도록 하고, 하비국 ___현과 우이현에서 원술군과 전투를 벌였다.",회음,super hard
( 사서 ) 공손속의 출신지는 유주 ___군이다.,요서,super hard
"( 연의 ) 정비가 소와 말을 풀어 마초군의 주의를 끄는 덕에 도하에 성공한 조조는, 곧 정비에게 ㅁㅁㅁㅁ의 관직을 내렸다.",전군교위,super hard
"( 연의 ) 이유는 _____에게 독이 든 마실 것을 바치며 ""이것은 장수를 비는 의미가 담긴 마실 것이며, 동탁이 보낸 것"" 이라고 말했다.",유변,very hard
"( 연의 ) 관도의 전투애서, 오소를 구원하러 가던 장기를 만난 조조군은 원소의 장수인 _____의 패잔병으로 가장하였다.",순우경,very hard
"( 연의 ) 포로가 된 진궁이 ""당신의 마음씨가 바르지 못하여 당신을 버린 것"" 이라고 말하자, 조조는 ""내 마음이 바르지 못하다고 한다면, 어찌하여 _____의 휘하에는 있었느냐"" 고 물었다.",여포,hard
"( 연의, 사서 공통 ) 항복하라고 설득하는 _____의 모습을 본 학소는, ""내가 앞서 한 말에 변함이 없다"" 며 설득을 거절하고 활로 쏠 수 있다는 위협을 했다.",근상,very hard
"( 연의, 사서 공통 ) 조양을 공략하려다가 후화의 위나라 병력에게 패한 사람의 이름은?",강유,very hard
"( 연의, 사서 공통 ) 제갈량은 ""ㅁㅁ에 제 소유의 뽕나무 8백 그루가 있고 땅 열다섯 경이 있으니 자제들이 넉넉히 먹고살만 하다"" 는 글을 유선에게 보냈다.",성도,very hard
"( 연의 ) 촉나라 군대가 뗏목을 만들고 싸우러 갈 준비를 한다는 보고를 들은 사마의는 ""북원 쪽에서 함성이 들리면 병력을 이끌고 위수 남쪽의 산중에 매복하고 기다리다가, 촉나라 군대가 오거든 뛰쳐나가 공격하라"" 고 하후위와 _____에게 말했다.",하후패,very hard
"( 연의, 사서 공통 ) ㅁ나라의 건흥 13년은 위나라의 청룡 3년이었다.",촉,very hard
"( 연의, 사서 공통 ) 기주를 접수한 원소는 한복을 ㅁㅁ장군으로 임명했다.",분위,super hard
"( 연의, 사서 공통 ) 호준은 부교를 설치해서 ㅁㅁ 제방을 공략하려 했다.",동흥,very hard
"( 연의 ) 동탁 암살에 실패한 조조를 사로잡았지만, 곧 풀어주고 조조와 함께 달아난 사람의 이름은?",진궁,medium
"( 연의, 사서 공통 ) 제갈각의 처는 여자 종에게 ""너에게서 피냄새가 난다"" 고 말했는데, 그 여자 종이 곧 이를 갈면서 펄쩍펄쩍 뛰고 이를 갈고 대들보에 머리를 들이받으며 제갈각이 _____에게 죽었다고 말했다.",손준,very hard
"( 연의, 사서 공통 ) ""성도에 제 소유의 뽕나무 8백 그루가 있고 땅 열다섯 경이 있으니 자제들이 넉넉히 먹고살만 하다"" 는 글을 유선에게 보낸 사람의 이름은?",제갈량,hard
"( 연의, 사서 공통 ) 동탁의 부하로, 손견에게 화친의 사신으로 갔다가 거절당한 적이 있고, 동탁 암살 이후 곽사, 장제, 번조와 함께 여포를 이겨서 장안을 점령하고 거기장군에 임명되고 지양후에 봉해졌으며, 이후 곽사와의 사이가 벌어져 서로 싸워 몰락하는 군웅의 이름은?",이각,medium
"( 연의 ) 제갈량이 죽은 뒤, 조예는 조양전, 태극전, 총장관, 숭화전, ㅁㅁ각, 봉화루를 짓게 했다.",청소,super hard
"( 연의 ) 관구검은 ㅁ성 안에 주둔하다가, 수춘성을 빼앗기고 문흠은 패했다는 소식을 듣고 병력을 이끌고 성 밖으로 나왔다.",항,super hard
"( 연의 ) 배나무에서 나온 피를 뒤집어 쓴 조조는 너무 놀라서, 칼을 내던지고 ㅁ에 올라 궁으로 돌아갔다.",말,very hard
"( 연의 ) 요화의 의견을 듣고, 그에 따라 검각으로 간 사람의 이름은?",강유,hard
"( 연의, 사서 공통 ) 구석은 거마, 의복, 악현, 주호, ㅁㅁ, 호분, 부월, 궁시, 거창규찬으로 이루어졌다.",납폐,super hard
( 연의 ) 조조가 허도로의 천도를 행하자 _____하고 한섬과 서황이 그 앞을 가로막았다.,양봉,hard
"( 연의 ) 왜 제갈량에게 돌아오라고 하느냐는 _____의 질문을 받은 유선은, ""승상과 상의할 기밀이 있다"" 고 둘러댔다.",장완,very hard
( 사서 ) 채옹의 출신주는 ㅁㅁ이다.,연주,super hard
"( 연의 ) 무성산에서 상규로 진군하던 강유는, 부하에게 지명을 물었다가 ""이곳이 ㅁ곡"" 이라는 대답을 듣고 불길해 했다.",단,super hard
"( 연의 ) 격노하여 제갈서를 죽이려 하였으나, 제갈서가 등애의 휘하였기 때문에 병력만 빼앗고 그를 죄인으로 만들어 낙양으로 보낸 사람의 이름은?",종회,very hard
"( 연의, 사서 공통 ) 사마사에게 경제라는 시호를 올린 사람은 그의 ㅁㅁ이다.",조카,very hard
( 연의 ) 월길의 관직은 ㅁㅁ이었다.,원수,hard
"( 연의, 사서 공통 ) 제갈탄의 반란을 진압할 때 안동장군의 신분으로 참여하여 전투에서 승리했고, 훗날 거기장군이 된 사람의 이름은?",진건,very hard
"( 연의 ) 동탁은 조조를 잡기 위해 용모파기를 작성하고 각 처에 두루 문서를 돌리게 했으며, 조조를 잡아오는 자에게 천ㅁ의 상을 내리고 만호후에 봉하겠다고 했다.",금,very hard
"( 연의 ) ""어질고 유능한 사람을 만나 내가 평생동안 배운 바를 전수해 주려고 하였으나 그런 인물을 얻지 못하여 한이었는데, 이제 당신을 만났으니 소원을 풀게 되었다"" 고 강유에게 말한 사람의 이름은?",제갈량,hard
"( 연의, 사서 공통 ) 황제 유선의 신하인 승상 제갈량이 군을 이끌고 위나라를 정벌하려 시도했을 때, 전군도독이었으며 부풍태수를 겸한 촉한의 신하의 이름은?",장익,very hard
( 연의 ) 오나라를 정벌하기 위해 용주에 타고 광릉에 온 조비를 맞이한 사람의 이름은?,조진,very hard
"( 연의 ) 유비가 남군과 형주와 양양을 얻었다는 소식을 들은 주유가 쓰러지자, 유비를 설득하여 형주를 받기 위해 노숙이 사자로 왔는데, 이 때 병에 걸린 와중에도 부축을 받으며 노숙에게 모습을 보여주고는 몸이 아파 예를 차리지 못하니 이해해달라고 말한 사람의 이름은?",유기,hard
( 사서 ) 위나라의 신하인 유방은 탁군 ___현 사람이다.,방성,super hard
"( 연의, 사서 공통 ) 전위의 죽음을 슬퍼하며 곡을 한 사람의 이름은?",조조,hard
"( 연의 ) 요화에게 한중을 지키게 한 강유가 조양을 공격하러 오자, 등애와 사마망은 각각 매복하면서 편장 _____에게 기산의 영채를 지키게 했다.",사찬,super hard
"( 연의 ) 양의가 ""군대를 크게 두 조로 나누어, 3개월을 기한으로 교대하게 하자"" 고 말하자, ""중원을 치는 일은 금방 끝날 일이 아니니, 장기 계책을 써야 한다"" 며 동의한 사람의 이름은?",제갈량,hard
"( 연의 ) 마초와 한수가 연합하여 조조를 공격했을 때, 이간책을 쓰고자 일부러 군데군데 자를 지운 편지를 한수에게 보내는 계책을 조조에게 진언한 사람의 이름은?",가후,hard
( 연의 ) 황보숭은 장량과의 싸움에서 일곱 번 연승하여 ___현에서 장량을 죽였다.,곡양,super hard
"( 연의, 사서 공통 ) 아버지를 죽인 감녕을 원수로 생각하였고, 합비 전투 중 소요진에서 부하들을 모두 잃고 자신도 부상을 입으면서도 위기에 빠진 손권을 구한 장수의 이름은?",능통,hard
"( 연의 ) ""건석말고 다른 환관들은 죽이지 않을 것"" 이라는 _____의 말에, 원소는 ""지금 뿌리를 뽑아버려야 한다"" 며 반대했지만 받아들여지지 않았다.",하진,hard
"( 연의, 사서 공통 ) 팽양은 법정과 방통의 주선을 통해 따르게 된 군웅의 이름은?",유비,hard
"( 연의, 사서 공통 ) 출사표에 곽유지와 비의와 함께 ""궁중의 일을 물어볼만한 사람"" 이자 ""충언을 할 사람"" 으로 평가되고 있고, 장완과 비슷한 시기에 죽은 사람의 이름은?",동윤,very hard
"( 연의, 사서 공통 ) 사마의의 차남의 이름은?",사마소,hard
"( 연의, 사서 공통 ) 손견은 양주 ___군 사람이다.",오,very hard
"( 연의 ) 사마의는 ""제갈량의 진법은 휴, 생, 상, 두, 경, 사, 경, 개의 여덟개 문을 배치해 놓은 것이며, 너희가 정동쪽에 있는 생문으로 쳐들어가서 서남쪽에 있는 ㅁ문으로 나왔다가 다시 정북쪽의 개문으로 쳐들어가면 깨뜨릴 수 있다"" 고 대릉, 장호, 악침에게 말했다.",휴,super hard
"( 연의 ) 영릉태수 유도의 항복을 받아 영릉을 점령한 유비가, 장수들을 모아놓고는 누가 계양을 얻어보겠느냐고 말하자 두 장수가 나섰는데, 제갈량은 그 중 먼저 말한 _____에게 맡기자고 말했다.",조운,hard
"( 연의 ) 맹달의 모반은 그가 측근이라고 생각했던 _____, 신의, 등현, 이보가 사마의에게 호응하여 실패했다.",신탐,hard
"( 연의, 사서 공통 ) 유선이 등애에게 항복한 이후, 사찬은 ㅁㅁ자사의 임무를 맡게 되었다.",익주,very hard
"( 연의 ) 목우와 유마를 몰아 군량을 운반하다가, 전방에 병력이 나타났다는 보고를 듣고 사람을 보내어 알아보게 한, 위나라의 장수의 이름은?",잠위,very hard
( 연의 ) 조운에게 죽은 종진의 동생의 이름은?,종신,very hard
"( 연의, 사서 공통 ) 등지는 ""당신이 위나라의 신하가 되더라도 입조를 요구받을 것이며 아들도 보내야 할 텐데, 만약 그 요구에 응하지 않으면 공격받을 테고 그때는 ㅁ나라도 공격할 것이며 그렇게 되면 강남의 땅은 더는 당신의 것이 아니게 된다"" 고 손권에게 말했다.",촉,very hard
"( 연의 ) 관우가 형주에 봉화대를 세우는 등 방비를 철저히 한 것을 알게 된 여몽은, 병이 났다는 핑계로 군을 움직이지 않았는데, 이에 육손은 ""여몽의 상태를 살펴보라"" 는 손권의 지시를 받고 ㅁ구로 가서 여몽을 만나보았다.",육,very hard
"( 연의 ) 장수들이 백학에 탄 좌자를 활로 쏘라는 명령을 받았을 때, 갑자기 미친듯한 ㅁㅁ이 일어나며 돌이 구르고 모래가 날렸으며, 목이 잘린 시신들이 각자 잘린 자기 머리를 들고 조조에게 몰려들었다.",바람,super hard
"( 연의, 사서 공통 ) 동탁군과 싸우는 손견군에게로의 보급을 담당했으나, 손견의 힘이 너무 커질 것을 우려하여 보급을 중단한 군웅의 이름은?",원술,medium
